125 45 28 32 27 109
132 43 28 28 46 74
106 44 20 24 27 78
120 28 34 27 37 106
108 33 32 22 24 88
248 91 64 50 69 184
111 36 27 22 32 70
367 142 78 110 111 300
127 46 30 24 36 66
104 27 27 22 38 50
106 36 31 19 23 54
118 39 24 25 36 84
182 59 49 41 57 144
209 64 50 51 65 179
124 37 24 38 39 66
111 30 20 28 42 55
106 36 31 22 32 83
159 46 34 38 56 134
214 74 47 54 68 184
156 43 35 45 50 80
273 90 67 69 87 163
131 48 28 29 35 101
266 85 70 78 70 223
166 52 39 44 40 100
143 47 28 31 42 72
106 31 22 22 40 52
180 56 43 40 63 103
102 31 22 19 36 78
94 31 19 22 27 86
339 115 87 75 137 226
177 47 36 45 64 96
96 29 23 25 23 47
105 35 20 27 25 90
123 40 26 21 47 59
191 69 34 48 59 98
242 86 58 64 65 219
94 32 18 21 30 44
161 56 39 29 57 122
154 46 37 32 52 86
115 33 23 19 42 60
282 70 75 78 101 171
104 32 37 20 25 79
136 52 37 31 29 102
158 45 38 33 50 83
101 33 28 26 23 54
181 62 37 47 49 104
144 41 42 28 49 115
168 60 33 47 51 141
136 49 28 37 36 114
203 61 40 62 56 114
110 42 28 25 29 59
170 47 48 38 60 166
127 40 35 29 35 98
112 29 20 30 43 89
103 36 21 21 31 55
161 49 33 48 47 146
380 127 93 99 157 344
177 56 45 40 54 141
95 29 20 25 27 66
99 32 26 26 25 62
111 47 20 25 28 95
136 40 30 29 53 106
321 108 79 74 118 311
103 33 21 29 27 94
136 44 27 32 45 72
127 36 28 30 43 70
118 36 23 19 45 102
193 70 56 30 61 160
115 45 23 28 29 65
121 53 25 19 37 69
132 50 32 28 34 82
195 57 46 44 64 154
537 218 157 158 202 378
111 38 21 25 39 59
133 36 28 26 47 103
111 35 26 26 32 79
161 66 30 34 48 95
271 77 72 71 79 146
151 40 38 24 65 133
122 38 31 22 34 58
113 34 25 26 36 53
165 48 34 50 52 102
224 72 49 54 85 132
89 30 12 25 25 69
103 34 27 21 27 83
137 46 30 20 46 68
102 23 22 26 34 48
96 24 18 32 30 87
155 36 42 40 58 95
101 24 27 24 32 58
106 40 20 20 33 72
114 36 23 28 33 56
138 44 32 31 44 131
114 35 26 23 39 61
170 65 38 38 52 102
236 60 63 68 70 145
110 29 23 27 36 85
114 34 29 29 30 101
162 55 33 28 56 67
257 82 63 60 85 136
96 18 23 20 41 55
103 30 18 22 38 49
110 34 23 22 35 103
137 45 32 30 44 108
97 26 22 29 26 67
113 36 24 27 34 64
370 131 87 85 128 293
197 58 42 45 70 160
160 57 36 28 62 91
117 42 23 27 34 105
96 21 32 23 23 44
287 107 82 72 93 175
114 38 24 23 36 56
268 96 54 70 97 166
307 109 75 86 96 191
108 24 22 28 42 82
119 37 22 28 41 52
120 36 28 25 34 104
247 90 64 59 79 145
113 29 29 33 31 61
300 102 74 62 114 163
175 63 43 35 56 86
116 45 15 29 33 61
191 53 29 55 73 99
105 33 23 23 30 91
119 40 27 28 34 92
103 30 24 18 32 77
127 31 38 35 31 89
162 56 33 35 58 93
158 56 35 29 55 115
277 92 59 72 100 157
95 32 22 20 24 73
277 107 82 55 78 147
88 29 19 19 28 64
115 36 28 23 35 83
99 25 23 20 38 46
89 27 18 19 33 49
86 25 21 23 22 72
125 37 32 28 40 103
208 69 49 51 66 193
125 40 28 23 37 61
122 33 28 35 30 64
102 26 17 34 32 86
240 76 46 73 75 195
109 34 26 22 34 63
143 41 33 29 55 77
114 39 21 29 40 68
125 43 24 28 41 67
158 53 35 37 51 121
138 43 32 26 47 74
291 84 66 72 103 149
134 46 33 29 46 76
135 40 26 25 52 104
102 31 23 26 32 50
101 25 20 29 34 45
282 83 75 66 101 274
88 29 19 22 23 49
141 49 36 42 30 109
392 159 104 80 137 226
265 83 60 58 98 214
118 31 27 28 38 66
124 42 29 23 38 91
108 37 21 16 38 56
500 200 146 150 162 469
123 24 34 26 44 99
84 22 19 26 27 40
108 41 25 18 31 98
224 71 43 68 68 124
165 50 42 38 48 100
81 25 19 17 23 70
142 40 34 27 47 78
259 76 57 75 91 156
245 75 54 66 81 139
234 79 65 36 78 113
113 39 20 29 31 63
132 53 20 27 45 78
134 49 28 34 40 80
189 66 41 45 53 120
98 35 14 31 26 55
115 39 29 22 38 56
162 42 32 37 62 88
116 28 24 35 35 85
158 57 34 37 44 85
98 32 17 27 27 86
130 49 22 28 42 74
103 26 31 22 30 50
127 39 30 32 36 75
100 36 24 25 22 73
100 30 26 19 29 52
112 39 20 27 29 63
112 38 19 27 37 68
261 92 71 62 99 178
109 40 25 26 29 90
111 37 20 21 42 100
98 24 25 25 32 78
141 36 36 41 40 78
176 57 46 41 49 95
102 30 15 29 34 52
107 33 23 22 32 86
217 77 47 57 76 220
101 22 21 27 36 74
310 110 78 56 112 167
97 36 25 23 18 46
305 89 85 79 105 295
85 33 21 15 24 54
364 129 82 96 130 373
151 49 37 33 52 82
174 57 38 41 58 98
139 39 36 27 50 67
264 93 60 72 87 263
107 34 23 25 29 60
166 34 49 51 49 142
185 56 44 41 61 104
118 38 31 23 33 61
362 132 88 103 136 245
95 27 19 22 33 48
92 21 23 19 32 73
137 40 31 31 50 69
104 33 21 24 33 79
204 72 52 41 70 107
147 45 34 34 53 92
195 49 45 47 73 158
111 32 25 23 35 81
110 26 28 28 32 51
170 50 36 44 51 95
443 159 113 117 177 271
137 35 37 39 36 67
99 35 29 15 28 77
169 58 38 31 57 100
137 45 31 28 49 77
155 53 25 34 52 83
483 177 129 155 190 471
284 101 56 80 94 165
170 42 47 38 60 108
231 74 50 63 82 189
144 50 22 23 57 83
100 34 23 18 29 72
207 68 52 43 70 202
419 152 109 102 158 366
161 54 34 35 54 101
217 76 50 59 75 181
118 38 22 18 46 64
119 33 30 21 44 95
141 46 30 32 45 76
123 46 17 31 37 93
141 38 26 35 53 111
123 32 33 27 38 66
88 26 17 23 27 46
121 31 35 25 38 87
178 54 46 43 48 104
106 34 23 22 35 50
132 62 30 23 34 81
125 42 28 32 36 69
111 31 24 24 40 64
128 40 28 30 37 105
113 44 26 29 28 65
140 39 36 30 50 72
304 103 73 75 110 296
129 42 30 28 42 73
265 80 62 75 82 225
159 48 38 32 55 131
123 40 20 28 42 66
256 80 79 60 77 148
100 27 25 16 35 49
104 32 27 29 21 54
86 29 21 21 22 46
328 119 84 78 100 184
126 32 26 28 49 62
114 37 32 22 34 61
114 35 21 20 46 60
126 44 30 29 35 101
152 47 30 45 48 125
503 212 147 125 214 591
191 65 44 44 58 152
168 68 38 37 48 85
535 214 158 151 237 367
121 37 28 24 38 63
156 52 31 32 53 141
88 31 17 21 26 76
123 39 25 24 44 111
110 35 28 24 29 53
121 38 28 31 32 93
137 42 23 36 44 124
208 82 50 47 69 214
124 38 19 31 42 98
265 93 48 66 103 225
133 46 32 28 42 62
93 24 30 13 34 54
85 24 15 18 34 42
88 31 19 13 31 45
129 50 24 37 34 79
129 28 36 36 42 104
104 33 24 25 31 56
327 116 85 83 108 199
245 82 61 66 75 129
134 46 30 33 39 104
122 38 23 21 45 62
114 33 23 35 37 59
145 40 36 34 45 79
94 34 22 18 24 71
90 21 19 29 23 44
134 49 25 27 44 74
100 30 21 28 23 81
245 74 65 56 88 241
169 59 41 33 47 143
234 74 54 59 87 194
131 41 25 35 36 107
78 26 12 22 23 43
449 167 139 104 169 402
94 27 21 20 33 83
109 28 29 20 39 59
124 31 39 29 35 71
203 79 48 37 69 183
122 29 16 38 44 75
134 45 35 30 37 71
181 58 48 43 46 91
114 38 21 29 40 64
109 35 27 11 41 83
94 30 16 22 28 71
134 39 38 31 37 124
104 40 26 18 28 51
120 44 26 28 33 93
109 34 24 26 32 64
84 27 17 15 29 37
117 40 26 25 33 93
92 28 24 24 20 49
106 34 24 25 31 83
113 26 28 26 39 55
229 68 51 59 81 119
191 68 49 40 52 175
90 32 18 17 28 69
163 48 25 43 59 88
92 30 19 21 25 38
128 41 24 29 42 58
121 42 31 27 39 98
118 38 23 26 40 53
132 36 28 31 44 105
115 31 26 25 40 101
134 43 22 36 42 104
98 23 16 24 36 52
114 29 19 29 43 98
312 108 89 83 91 314
120 40 34 27 31 54
201 69 61 41 53 118
178 63 41 40 59 169
126 35 23 39 39 68
95 34 20 18 28 75
108 34 24 20 36 60
176 58 36 45 58 93
132 48 29 30 37 107
134 44 34 32 35 78
210 69 46 46 76 163
99 38 28 18 20 79
127 40 26 28 43 63
201 66 54 43 65 110
95 32 14 17 40 88
107 33 29 18 33 75
180 58 31 51 58 96
97 31 18 19 34 84
180 66 39 35 61 106
107 39 27 23 31 95
108 21 31 24 39 56
127 32 26 26 48 90
125 35 27 32 40 110
90 25 30 13 33 87
185 66 36 40 56 91
106 31 25 28 29 81
111 36 22 27 35 89
124 39 26 32 35 71
114 28 28 33 33 77
234 75 57 63 77 131
111 38 24 28 29 105
100 31 20 20 36 47
354 113 109 83 125 310
132 47 25 27 39 110
111 36 21 23 39 56
341 138 104 83 91 319
104 47 15 24 29 85
118 35 33 18 39 69
101 33 21 28 25 76
172 52 41 41 57 95
130 43 28 26 50 95
110 28 21 26 41 63
108 28 20 26 43 53
95 31 20 24 29 74
113 36 21 26 39 83
121 41 24 34 31 65
181 58 39 34 68 94
101 37 15 26 31 82
119 35 21 28 39 111
191 62 49 38 65 116
112 38 31 20 32 104
165 55 47 38 50 145
85 17 22 13 38 61
115 40 19 23 44 72
137 46 30 32 32 70
96 31 18 21 32 58
165 59 33 27 56 86
93 20 26 27 23 50
106 40 19 22 32 52
200 68 43 50 61 119
106 33 25 19 37 88
110 33 18 26 41 61
97 36 20 15 30 48
198 56 49 51 63 163
192 73 42 47 59 108
181 48 40 47 64 108
117 36 27 18 43 91
170 51 34 37 66 95
179 70 32 33 57 104
178 63 33 40 56 140
120 51 23 24 34 74
102 27 21 26 30 72
97 30 15 27 30 52
159 50 42 38 47 84
120 34 31 33 33 77
170 43 37 38 64 131
116 41 22 33 34 90
127 36 29 23 51 69
154 52 36 36 47 81
94 24 22 24 29 49
363 135 95 100 120 237
159 52 34 39 39 80
185 61 46 38 61 149
99 30 16 28 32 46
132 49 27 31 34 73
275 108 56 72 88 164
163 45 40 44 51 97
119 37 32 19 38 61
98 35 18 22 34 50
161 43 39 45 46 138
211 71 55 33 76 161
119 37 31 17 42 90
121 35 24 31 39 66
149 42 36 30 48 83
107 31 24 20 34 74
136 46 29 32 41 109
78 20 19 14 30 39
158 57 33 48 38 150
125 39 29 36 35 99
113 38 27 25 29 88
161 57 47 26 49 86
101 30 20 33 30 66
139 56 31 25 38 103
135 35 33 35 40 123
190 53 49 42 59 171
174 46 49 46 48 85
171 54 50 24 62 91
104 26 22 30 30 59
137 47 28 29 42 120
149 48 32 37 41 129
106 31 30 21 29 58
95 33 19 29 22 78
135 35 30 32 51 84
112 36 26 18 40 85
245 78 43 69 84 210
175 45 43 44 68 150
130 37 25 34 45 95
141 37 33 35 54 80
166 61 32 38 48 147
195 61 54 46 58 124
181 73 33 40 57 102
143 38 28 38 44 83
100 32 27 18 32 79
105 27 22 26 37 55
123 38 25 25 38 90
130 36 26 31 42 67
132 34 28 28 52 70
105 24 22 33 32 91
280 95 65 64 96 160
116 36 24 27 37 86
215 60 39 59 76 169
166 49 35 37 56 124
117 29 28 29 41 92
170 60 38 36 52 92
121 47 20 23 36 58
226 73 56 54 75 194
260 89 64 66 81 215
134 47 28 31 35 71
120 28 30 32 38 62
97 28 21 20 35 87
179 64 38 44 55 151
118 32 20 31 43 90
99 28 30 22 24 81
113 29 26 25 44 78
142 39 36 36 38 80
207 70 57 35 64 118
142 49 28 36 45 76
168 54 30 36 59 94
135 44 27 31 39 69
117 30 30 26 35 83
204 63 56 53 58 110
105 32 31 27 23 84
115 37 28 28 37 70
123 32 28 26 48 61
223 62 47 61 75 110
130 37 24 29 47 72
100 35 19 13 41 76
91 27 19 12 35 64
104 37 19 23 31 95
113 33 21 29 38 58
112 30 34 25 30 53
116 37 28 26 32 54
154 61 40 27 44 82
136 38 32 37 39 68
135 50 28 32 40 78
393 140 89 94 149 239
101 27 33 19 29 57
103 27 26 16 43 62
100 36 27 13 33 56
143 41 29 38 46 111
117 35 27 34 31 94
269 91 60 68 88 162
138 47 36 16 41 118
93 25 19 20 38 58
144 40 38 30 44 72
120 31 22 25 50 101
180 61 46 39 59 100
188 66 50 43 62 165
92 30 21 21 27 71
112 38 20 27 35 53
109 45 22 23 22 78
121 37 21 36 33 62
148 44 31 36 46 86
163 65 32 38 43 84
265 82 56 66 92 224
101 39 16 26 29 94
93 23 23 22 32 44
83 22 19 20 26 34
117 39 27 20 38 93
90 29 25 20 21 65
108 41 22 19 36 94
104 31 27 33 22 56
107 40 19 26 28 50
114 31 21 25 41 62
263 86 72 49 89 135
105 39 22 23 32 62
111 30 29 32 26 100
126 36 33 32 41 109
96 28 23 28 25 56
125 41 29 19 41 74
163 45 30 49 53 118
124 43 21 34 37 86
157 40 41 35 56 85
223 71 56 56 73 123
91 32 22 19 24 65
88 23 19 25 25 72
117 45 24 21 33 88
122 39 25 28 39 98
338 129 76 85 124 204
105 39 19 25 28 90
144 46 34 25 46 103
130 34 31 32 40 97
146 54 26 30 52 97
99 24 24 25 29 58
130 51 30 24 36 67
132 42 27 43 34 69
266 99 63 62 90 169
234 64 57 69 76 195
91 26 18 24 27 48
91 28 18 23 26 74
103 33 22 24 29 91
195 62 52 43 54 101
116 32 23 31 36 59
120 29 32 27 42 115
93 37 18 17 24 68
98 23 31 25 25 51
121 29 40 21 41 108
195 80 39 46 51 115
137 35 26 37 45 65
278 93 71 58 101 159
147 56 36 30 44 74
125 40 29 21 39 80
170 49 38 31 63 124
123 48 27 23 32 74
199 63 53 50 61 165
106 37 19 20 36 72
169 43 46 46 53 91
75 19 19 13 27 40
129 39 25 28 45 95
119 43 23 28 35 60
156 45 41 33 49 117
101 30 28 19 30 79
120 32 31 20 40 87
518 221 130 151 178 334
215 58 48 56 80 126
94 19 22 32 28 75
202 71 43 45 60 160
115 32 27 24 39 70
89 30 13 23 28 80
111 40 25 27 24 97
201 74 41 38 70 114
134 38 34 21 49 78
97 25 20 21 33 77
117 40 24 24 34 64
296 90 70 71 116 245
80 26 18 16 29 60
171 49 43 47 54 97
110 35 30 14 41 88
239 69 61 49 89 195
221 86 50 48 61 127
191 56 59 38 59 107
103 35 21 23 32 49
128 32 29 24 50 65
93 22 22 22 32 57
107 32 20 18 41 51
102 25 29 24 31 55
96 23 24 26 26 52
117 39 33 21 33 61
295 102 86 67 96 315
165 68 28 38 44 104
188 60 44 30 73 155
117 37 22 25 38 55
104 30 26 22 40 89
136 45 38 29 39 106
139 38 39 34 38 110
107 35 22 25 29 91
209 64 49 52 71 118
285 76 72 85 99 235
166 52 42 38 51 89
165 57 37 42 51 96
117 44 23 20 36 61
163 49 37 45 49 119
119 31 34 23 38 93
135 45 25 27 48 64
120 38 24 25 47 100
142 54 38 21 46 84
109 31 24 23 37 69
110 37 25 27 27 55
102 32 24 27 24 82
208 53 56 49 78 130
125 42 29 28 35 114
95 25 24 19 32 51
202 67 59 45 70 200
145 48 24 31 55 114
132 45 36 29 42 101
139 47 35 26 41 70
174 47 35 48 59 94
165 53 41 44 42 82
94 25 20 25 29 70
248 79 63 63 80 248
105 39 26 25 26 84
110 42 19 30 35 54
114 40 25 24 29 78
166 44 34 42 60 85
105 29 20 29 36 100
137 48 25 29 46 105
123 46 27 22 34 70
123 43 33 27 31 70
169 53 38 45 51 99
185 61 34 50 53 101
145 46 31 36 45 121
137 51 26 30 45 78
145 47 21 39 47 115
91 27 21 18 35 47
178 56 40 24 68 134
105 26 28 23 34 73
150 36 27 43 51 116
223 68 43 58 80 125
95 27 27 18 27 80
92 30 24 16 24 45
362 132 98 101 104 201
149 44 36 24 53 75
169 56 43 42 38 125
101 32 23 24 28 81
196 62 49 45 67 169
99 29 21 21 33 83
141 40 35 36 41 85
159 57 35 44 45 93
105 25 19 24 40 71
98 27 20 29 29 83
108 32 25 25 36 57
109 33 25 26 37 95
104 24 25 21 37 77
135 47 29 26 40 105
199 61 45 34 85 153
114 36 28 29 33 54
187 66 49 44 58 162
94 21 17 27 37 46
141 45 25 36 45 75
138 45 37 32 40 62
107 35 23 10 44 59
100 27 20 25 37 43
168 55 31 37 65 89
150 47 30 27 55 75
214 76 59 44 85 127
127 38 23 35 45 105
87 35 22 9 30 42
98 40 25 18 24 74
246 75 62 60 79 143
160 63 30 32 54 87
119 34 32 30 28 95
121 34 31 31 31 62
146 54 24 29 60 83
94 26 17 29 30 79
85 32 13 20 25 65
128 47 29 26 39 70
242 86 55 54 79 136
103 36 29 20 24 49
153 46 36 35 44 105
148 43 30 42 46 87
155 56 32 37 49 85
92 22 24 19 30 72
106 30 35 20 28 53
307 112 83 78 114 180
198 59 50 52 60 152
154 47 35 39 48 120
115 44 24 25 25 91
233 80 59 59 71 133
134 38 27 37 37 73
129 33 28 32 46 105
122 34 28 32 39 92
167 50 37 45 59 85
117 31 23 23 43 56
117 40 21 25 42 67
116 36 34 28 26 75
119 34 18 31 39 53
115 42 18 24 36 68
100 34 21 21 28 58
105 38 21 27 24 59
116 34 27 23 39 89
110 39 17 30 28 53
132 46 22 26 52 71
150 40 43 37 47 105
96 32 17 23 29 48
97 32 20 19 28 82
175 62 38 47 47 95
156 57 32 43 39 115
93 30 25 16 27 84
173 57 33 42 56 136
336 102 90 86 135 202
101 33 21 28 23 83
120 38 29 29 37 63
133 38 25 36 40 118
147 50 29 39 43 127
179 56 48 36 50 103
127 39 28 28 44 75
91 29 17 19 32 74
126 27 49 23 38 59
105 23 28 26 34 95
116 32 32 26 37 47
138 53 29 18 49 100
112 34 32 31 29 79
163 57 38 36 48 137
112 39 15 26 36 58
136 36 34 34 46 74
159 43 38 31 65 141
101 40 17 18 34 90
89 30 18 18 27 65
84 23 18 20 26 73
133 52 23 28 42 105
122 49 31 24 35 99
99 26 25 25 31 52
142 44 32 42 39 116
153 48 39 34 41 116
106 26 24 26 35 57
210 71 57 47 57 193
142 47 27 35 44 75
148 49 50 28 37 75
115 34 25 24 36 93
129 39 34 35 34 81
124 34 24 26 43 54
147 37 36 37 50 77
135 55 28 24 37 71
142 35 26 37 52 107
111 38 27 17 35 86
128 49 23 29 34 104
103 30 23 15 41 54
112 39 25 29 29 84
96 29 21 25 25 56
117 43 26 21 30 68
178 54 50 34 62 116
147 48 29 40 38 75
143 39 27 34 50 77
135 47 41 28 34 64
292 106 76 77 89 179
129 33 32 30 40 61
111 28 25 25 35 44
174 57 38 39 62 135
173 52 42 35 56 131
191 64 47 38 67 100
154 56 28 37 44 81
137 37 35 36 44 75
225 77 47 57 71 177
124 45 28 24 41 67
96 27 27 24 23 55
152 58 33 28 53 79
104 28 28 23 28 94
114 37 22 26 39 89
149 37 41 30 52 102
198 75 34 54 56 181
120 37 35 21 37 103
302 115 75 68 98 267
151 54 36 33 42 118
143 42 34 39 36 129
167 50 39 33 55 86
177 63 37 44 50 92
110 38 23 24 32 60
217 70 51 51 77 132
112 34 24 23 38 60
139 52 24 29 48 82
85 22 22 18 27 45
112 32 36 28 28 101
104 38 16 27 27 78
129 37 34 23 47 72
155 49 35 39 53 153
198 62 50 40 75 114
132 44 30 25 41 74
116 36 28 24 41 63
148 39 36 33 48 117
142 43 28 32 47 85
110 23 29 31 35 85
100 25 22 23 37 50
131 34 31 28 45 60
100 28 32 21 26 81
143 41 29 45 39 105
115 37 25 28 42 55
119 28 24 38 35 100
95 43 24 9 32 57
144 43 32 32 41 103
138 31 30 38 45 81
122 36 36 33 27 79
123 29 31 30 37 54
147 54 36 29 48 117
102 34 22 20 31 85
144 61 30 29 38 132
96 29 23 27 22 49
106 27 18 28 40 61
106 34 29 23 20 56
135 39 25 29 56 76
102 37 23 20 27 75
151 39 29 44 49 129
107 46 28 16 28 60
119 31 22 37 37 93
117 45 26 22 35 70
107 32 19 26 39 92
131 44 32 28 35 71
275 101 65 56 100 223
128 39 25 26 44 64
225 57 61 53 84 180
136 31 35 29 51 89
89 24 24 28 23 68
130 51 30 27 34 120
112 32 28 26 31 52
109 37 21 23 34 58
218 75 50 59 68 177
112 33 26 26 33 58
114 45 18 26 31 97
238 71 61 58 71 118
108 31 30 27 29 68
94 26 20 28 27 78
99 37 22 23 25 53
135 45 24 25 53 73
261 71 69 71 83 156
224 77 55 34 81 147
98 36 19 24 25 48
102 33 22 27 28 76
123 37 31 28 35 58
111 28 26 31 36 91
104 35 21 22 35 56
112 30 23 26 43 88
117 31 28 32 36 60
106 33 22 21 34 50
129 38 34 31 31 100
137 33 38 39 47 83
110 35 26 18 35 86
150 52 32 32 47 128
117 38 27 32 30 108
97 24 30 21 28 54
85 30 23 16 23 66
240 94 44 56 80 141
102 29 23 23 33 85
101 31 28 27 25 75
155 56 34 45 40 122
120 38 24 24 41 61
153 41 43 29 56 116
153 47 35 39 45 143
109 37 23 25 26 71
160 59 34 26 56 145
104 27 25 20 38 72
132 40 28 26 48 97
179 48 32 43 78 102
106 40 27 23 29 64
147 52 30 25 46 131
92 25 21 18 33 71
109 34 21 27 34 62
121 40 27 29 33 112
181 56 52 45 41 89
200 57 47 52 61 104
193 67 64 37 49 122
137 57 27 27 37 120
165 52 29 49 51 121
97 39 18 19 28 52
116 42 32 20 34 63
369 158 91 103 128 233
135 36 30 27 47 77
96 27 17 23 31 44
119 46 19 28 37 65
104 31 28 23 28 64
114 32 22 19 51 58
109 30 28 25 34 56
146 47 33 25 56 77
104 34 23 17 36 52
120 43 26 24 35 86
95 29 19 21 32 41
91 25 21 22 29 49
164 44 41 40 50 128
125 38 25 32 40 63
112 33 21 32 31 89
104 24 22 26 41 49
171 49 38 37 63 93
93 31 19 22 30 52
204 65 43 46 73 201
138 44 33 39 39 117
125 37 22 34 41 98
139 44 27 29 45 111
116 31 28 19 46 101
158 45 28 43 55 126
121 38 22 31 45 71
114 31 17 26 46 61
180 53 39 38 72 156
82 23 20 18 25 47
84 27 13 24 22 63
111 29 12 32 41 87
100 33 20 23 31 56
111 25 17 31 40 88
127 40 39 26 37 73
131 40 23 36 39 63
139 43 37 19 44 74
114 34 35 17 36 61
120 35 27 26 38 57
87 33 16 15 27 72
86 30 12 19 32 52
119 46 25 18 39 66
94 35 17 21 25 41
147 43 41 31 47 84
144 49 30 33 44 74
133 42 31 32 38 76
183 78 29 34 58 85
88 25 18 15 33 45
90 28 17 22 26 44
164 49 40 42 47 78
192 64 41 53 64 105
114 28 27 32 36 80
110 31 25 28 29 99
134 47 35 26 35 69
105 31 23 23 37 98
95 23 19 25 32 53
145 55 34 26 47 83
122 33 27 31 44 93
91 29 22 20 28 49
159 46 36 43 47 118
112 43 19 23 37 101
117 35 17 32 43 109
113 33 28 21 35 96
130 34 32 33 43 100
139 46 28 40 39 81
259 82 63 64 91 226
114 36 21 31 31 53
113 32 26 21 43 71
158 48 44 41 30 81
136 57 23 21 49 74
106 23 28 19 41 82
259 88 56 74 74 145
159 52 26 41 53 93
141 54 30 21 46 66
107 32 21 30 34 55
100 25 30 18 29 80
112 27 22 27 43 62
128 36 27 36 40 119
104 33 18 34 25 89
166 49 41 46 39 76
97 27 16 26 35 76
101 44 14 16 32 61
118 34 31 34 28 105
123 42 22 32 37 57
94 36 20 21 24 55
92 26 21 19 32 51
163 48 40 40 59 132
176 61 41 34 54 101
91 25 19 19 31 40
137 50 28 22 46 128
112 29 30 30 32 55
141 44 37 29 40 63
93 32 22 26 20 71
106 30 22 29 28 56
105 34 19 29 28 56
148 42 34 27 54 133
172 56 39 50 47 85
136 43 28 29 40 81
125 38 35 27 40 100
121 32 29 20 50 111
185 58 33 37 70 148
194 62 43 54 63 104
118 42 20 23 44 69
91 31 11 29 23 49
131 39 34 29 38 96
130 39 30 24 44 67
147 42 24 40 48 77
92 28 19 22 30 50
107 37 18 19 38 55
127 35 35 33 32 96
97 27 21 19 36 71
137 45 25 37 40 110
134 44 29 27 44 100
95 36 21 14 28 74
197 55 32 53 73 153
143 44 26 42 38 112
107 29 21 25 40 59
114 37 27 28 34 60
98 37 17 20 29 48
97 26 17 15 43 57
113 34 28 27 31 56
99 35 23 17 32 44
192 56 48 47 70 191
110 39 23 24 28 82
106 18 20 23 47 54
173 57 36 46 43 133
109 33 25 32 29 82
104 29 25 23 31 80
122 44 31 30 29 108
162 51 29 38 59 84
111 29 27 28 38 61
116 35 36 18 32 92
132 40 38 25 39 111
109 33 20 28 36 54
174 54 45 46 51 92
131 39 32 30 45 101
169 68 39 34 43 133
140 39 36 31 49 82
95 41 16 26 24 48
100 34 24 16 32 55
143 39 29 31 54 77
174 63 46 41 51 142
161 53 37 39 53 94
132 42 24 35 37 97
93 23 24 23 31 73
108 27 29 21 39 56
102 33 22 24 28 55
106 29 30 19 38 49
159 47 39 36 53 137
133 54 32 27 32 77
156 50 29 42 46 121
90 26 18 25 25 49
99 25 24 28 25 45
120 33 28 26 39 65
182 58 39 39 63 103
195 68 46 42 71 170
193 53 44 53 67 151
91 20 25 16 34 57
136 42 33 26 46 71
172 56 40 38 47 82
136 41 29 26 52 110
176 53 40 39 60 94
121 30 24 32 38 67
81 27 18 14 27 42
97 26 21 21 34 55
172 60 31 47 55 94
98 30 22 21 34 67
168 55 35 45 55 97
116 41 29 19 39 109
109 24 32 21 42 60
88 29 21 21 22 81
95 31 22 23 25 69
102 31 22 18 39 73
106 35 33 17 26 77
134 38 31 41 39 106
166 47 47 38 50 91
172 49 43 40 53 131
164 47 40 40 54 82
132 41 28 30 39 69
129 30 37 20 50 69
110 31 31 17 38 49
136 41 35 35 42 118
149 49 31 29 47 65
126 38 22 36 42 69
124 42 27 34 32 70
152 40 37 38 51 76
107 29 25 25 32 95
255 81 62 63 82 233
120 39 27 23 40 61
111 32 19 28 39 63
89 26 22 21 28 68
138 45 30 30 37 61
88 29 15 21 24 50
158 54 44 32 42 93
110 34 27 25 31 92
141 43 32 31 44 107
128 37 23 31 50 104
159 57 30 38 52 91
200 77 42 42 59 172
118 37 25 29 36 105
197 68 42 54 56 165
103 34 17 32 29 82
205 71 55 51 60 169
142 44 37 33 40 74
187 60 41 37 68 148
111 37 26 29 30 63
119 41 31 26 28 99
112 39 25 14 36 60
99 32 26 23 25 47
244 70 67 59 88 152
130 33 38 28 39 64
128 51 20 25 40 115
120 36 25 21 44 95
128 30 32 26 45 55
101 36 17 23 32 55
114 42 27 24 33 67
127 38 31 24 41 55
110 36 29 24 31 85
136 34 37 31 44 64
113 33 25 25 32 55
151 48 21 48 49 120
99 22 20 24 35 79
139 38 28 28 51 74
125 45 29 23 39 73
90 35 13 23 22 42
97 20 27 24 28 53
103 31 29 20 29 79
98 26 23 16 37 51
108 26 23 27 38 61
139 55 32 27 38 75
99 32 20 20 32 50
156 47 44 45 32 82
103 37 17 24 31 87
99 30 22 20 32 73
156 47 29 32 54 78
101 34 16 22 33 53
112 41 20 30 30 95
93 24 19 22 31 44
100 38 22 17 27 79
113 35 19 29 39 101
148 42 38 24 56 134
156 48 35 35 46 80
119 37 19 24 52 95
112 26 29 27 32 54
106 32 19 23 39 84
110 33 27 30 29 87
137 37 35 37 37 71
113 29 27 28 42 68
142 43 25 36 58 87
96 25 27 18 31 81
124 42 26 24 39 75
130 44 32 34 31 113
102 39 16 27 27 71
109 32 22 25 31 59
191 68 40 48 60 153
197 61 52 48 54 97
125 33 26 34 42 61
119 36 31 25 40 60
157 56 34 35 49 131
107 34 17 31 31 80
117 39 25 31 33 63
146 55 31 36 42 111
120 43 27 28 29 64
118 41 24 16 46 62
152 47 40 40 37 128
175 57 49 37 58 116
220 75 60 61 67 134
121 36 26 22 40 100
119 35 26 26 43 64
104 32 29 21 31 63
105 30 15 28 38 54
95 39 17 18 26 39
137 38 32 32 46 67
107 27 19 21 42 55
